lens_random_index,lens_mass,lens_class,lens_ra_ref,lens_dec_ref,lens_pmrac,lens_pmdec,lens_parallax,lens_dist,lens_will_escape,lens_G,source_id,source_ra_ref,source_dec_ref,source_pmrac,source_pmdec,source_parallax,source_G,min_approach,thetaE,u_min,t0_est_sim,phot_flag,ast_flag
23126,51.62364017713191,Black Hole,271.912138450281,-26.6778058384291,-1.1579977148172134,-7.312557691660006,0.2015253480091023,4.962154934250916,False,,4.0632773468015826e+18,271.91062796166545,-26.675771817858653,-4.240144,-2.6727085,0.16130167,19.617363,4.40635238987471,4.11229332454316,1.0715073177237957,438.2131296599382,True,False
19503,13.536854175413144,Black Hole,276.0936887159422,-18.090845006705297,-1.8410770210120533,2.3191089830158127,0.0945205469904036,10.579710251798764,False,,4.096263726427013e+18,276.09257709448667,-18.09520235177589,-3.805992,-5.78463,0.08351929,19.6376,0.4974609007689889,1.1012829428792374,0.4517103474502271,80.14802691398438,True,False
25327,67.4514361566334,Black Hole,265.1702677432809,-27.989154948797317,-7.953360395731998,-6.5422323243922,0.1415090958623533,7.066683550665221,False,,4.060650785321517e+18,265.17133269923806,-27.9897661901881,-5.0298576,-8.467543,0.10290954,20.438133,24.245921166484234,4.604745549127821,5.2654204033220955,862.2902345881068,False,False
37206,1.27,Neutron Star,275.7540151545817,-18.208993868750248,-3.773870799354565,-18.952014147562576,0.1979234763210847,5.052457740676164,False,,4.096257610393584e+18,275.75140345831915,-18.21652756630947,2.2209148,-0.749054,0.17014723,20.433317,0.565565403432632,0.5359910284225105,1.0551769963336188,3505.770867430442,True,False
37435,83.6772183690837,Black Hole,270.10313853445683,-19.85445103254136,-6.846472854739028,-0.2218198839614416,0.1374067633599235,7.2776621437519635,False,,4.071229152332611e+18,270.1037545101731,-19.856490423488165,-4.662599,-7.9457216,0.11033002,20.133791,9.463771738260096,4.295569145112475,2.203147340563248,1065.3271503909805,False,False
37945,36.520350846605474,Black Hole,208.90595088556347,-63.895086526832245,-30.2804446887477,-9.474869015297289,0.4668932651575678,2.1418171445726863,False,,5.864400194803597e+18,208.9027992670183,-63.895567961094386,-6.255465,-1.3642215,0.18044803,20.600368,45.09742705008373,9.2301158974505,4.885900410258157,2224.5379159847243,False,False
39404,1.27,Neutron Star,276.305436581744,-38.66066331995243,-10.03349620531931,-8.609171915322895,0.1058786602235302,9.444773837228457,False,,6.727076090243711e+18,276.3094473885818,-38.65987207637223,-4.320047,-7.1646156,0.10082385,19.408613,2.1042820523324863,0.2286510344711912,9.203028786636056,43.14129841789418,False,False
50489,1.27,Neutron Star,274.6848897780044,-38.476964893748715,-6.2645966110455,-13.478230688775929,0.1642162258792077,6.089532228901477,False,,6.727492667711685e+18,274.68971144095724,-38.46923015417566,1.2754176,1.977987,0.13650706,18.876427,4.67117238061412,0.5353434202348429,8.725562328878505,214.1723949809057,False,False
52383,2.7773590050164696,Neutron Star,268.9980737348675,-28.068796365409256,1.9554055728963855,-9.845735308220169,0.1658857457116049,6.028245499396412,False,,4.0634150949926994e+18,268.9978708843466,-28.067914467165267,0.97756386,-5.053415,0.13178332,19.34515,3.370154766234981,0.8782689490929554,3.837269631034498,1353.3795235497364,False,False
58109,40.48986979908408,Black Hole,267.5430196929511,-19.38655544401634,-0.9539097207564172,-12.107123108980256,0.1134471898879914,8.814674043379295,False,,4.119484690451137e+18,267.5432561630247,-19.386790390788605,-5.5038595,-7.2077293,0.10043434,18.008884,12.848418167059444,2.071468256938608,6.202565800379644,2190.5317330423713,False,False
58132,1.27,Neutron Star,226.215562663838,-60.40162346257149,-13.63937579814171,-12.627730441823212,0.3311393177465419,3.019876971436573,False,,5.876412187538358e+18,226.22294063011336,-60.395286836043994,-8.1576185,-3.0978773,0.2147137,19.307055,2.732559512359728,1.0973496221707797,2.4901448518788136,-377.93526095653755,False,False
58524,49.09365144598316,Black Hole,269.9920158241154,-20.135495369831,3.7458966016097106,-2.683423082235889,0.1673075816330054,5.977015448071755,False,,4.071148372587709e+18,269.9966474714405,-20.133424048387543,-3.9533122,-6.326961,0.08265644,19.304558,43.725143126251055,5.817654955315489,7.515939577389367,4051.870158210584,False,False
45842,1.27,Neutron Star,262.0531411435422,-30.053274151821675,-1.614106929706853,-9.346474289156111,0.1219103796249296,8.202746993952506,False,,4.058668468935852e+18,262.05343129392924,-30.053496862498022,-6.2200603,-5.244957,0.10126149,16.410994,2.495069620735923,0.4621352480864145,5.399003064724834,2211.5355519185305,False,False
70934,2.4943630299644663,Neutron Star,264.6237376528882,-33.07810036225909,-1.5939557527497905,-4.845146193142446,0.1430226835916909,6.991897892608805,False,,4.053783510572335e+18,264.6249169016554,-33.07697636479499,-4.317864,-7.945033,0.09450168,20.434902,1.2264423380936371,0.992804188111766,1.2353315515582508,3321.737406801237,True,False
62500,45.14416954818118,Black Hole,272.01709687108075,-30.20122918315904,-0.8767606846770803,-21.487847884850908,0.2130351456472139,4.694061146398817,False,,4.050033901043712e+18,272.01803975800476,-30.207727044329044,-3.4015806,-1.5407184,0.13490954,20.59289,27.089964284241223,5.359403002548119,5.054660802959088,3188.713220585561,False,False
62500,45.14416954818118,Black Hole,272.01709687108075,-30.20122918315904,-0.8767606846770803,-21.487847884850908,0.2130351456472139,4.694061146398817,False,,4.050033969763189e+18,272.017116895484,-30.198114651139313,-0.76039463,-6.805345,0.15458533,19.360607,26.528162413541523,4.635656949011855,5.722632780062881,1252.3611565739225,False,False
72061,47.28669574684941,Black Hole,272.2144154047106,-30.537227514961323,-5.781668931345844,-3.761947715782173,0.1693021774280088,5.906598575350415,False,,4.050005348101128e+18,272.2082862511812,-30.54249690480448,3.153529,5.1717525,0.13069172,19.476164,22.275582978825717,3.85603386935306,5.776812064818032,4140.886342971449,False,False
72120,31.586836709572516,Black Hole,269.8255343835566,-28.142377555702595,-13.90642342518311,-3.0597135956618904,0.1356657296076901,7.371058283412759,False,,4.062695361553105e+18,269.8279233545147,-28.143217200558627,-2.8876677,-7.439055,0.11658861,20.45023,8.060642014733467,2.2152785963882,3.638658373658091,1327.3747954173489,False,False
72354,45.7262951832477,Black Hole,272.8193479694806,-37.1626031775508,2.8746429160985256,-3.005108886136791,0.1698245850794615,5.888428931135596,False,,4.0377116055117496e+18,272.8161759428054,-37.16575951185797,-2.7815979,-10.062359,0.11830656,20.044115,5.288540086032873,4.3800744593106264,1.2074087176283363,406.2073104200763,True,False
73125,46.521564251214855,Black Hole,265.953561012702,-27.19587510740365,-4.411437150422365,-7.830094253579342,0.1100539546888,9.086452211805597,False,,4.060794580826587e+18,265.95296034432715,-27.196686460273774,-3.2374089,-6.0073023,0.066121854,20.326496,35.33622931731603,4.079782607632693,8.661302014280606,3628.79323513366,False,False
66622,48.503107176924274,Black Hole,261.2168973210508,-31.50429801669469,-6.90295695161614,-1.607550085623448,0.1288244764170105,7.762500014073068,False,,4.0580669329962435e+18,261.2157982020714,-31.503045850161723,-2.9598014,-6.868112,0.11662915,20.530346,4.250820123015053,2.1948274215501304,1.9367445846894176,2872.6557555919258,False,False
73722,45.20126128852782,Black Hole,273.36372247395695,-24.458338606800034,-5.348950689322268,-3.2388705617516473,0.1193734981928238,8.377068739199565,False,,4.0654544485440553e+18,273.36429571681754,-24.459239223995052,-3.89489,-5.767522,0.06790346,19.719265,12.176648976940236,4.35282697702746,2.797411668601552,731.2664120749228,False,False
68748,51.92060224119192,Black Hole,276.5974380368693,-22.20993290537861,-6.048300621588044,-9.92687454881164,0.18853883988746,5.303946924659693,False,,4.090152915677741e+18,276.5989729294021,-22.208306079354173,-1.6780871,-4.9239383,0.0785611,20.556686,0.2672528206874424,6.819321067008097,0.0391905320282414,845.2871431169303,True,False
74471,44.560387262882415,Black Hole,268.45994756223314,-29.602852874321503,-0.5967038208446838,-3.866484679152677,0.1458912317976447,6.854421528135621,False,,4.056501365877245e+18,268.4596387395983,-29.6048159074536,0.2888259,2.6127336,0.14267954,20.122828,0.7850551423094079,1.07959357692409,0.7271765589289051,3106.698308783415,True,False
68795,1.27,Neutron Star,283.87337003667596,-13.675491590740767,-3.8835934056240857,-2.287423230724659,0.1114668630807084,8.971276057853553,False,,4.102339765121057e+18,283.87336744068097,-13.676140235535216,-3.9017253,-6.222726,0.090678796,20.36204,1.6852574725795124,0.4636900724058228,3.6344480351620954,1422.3920712856884,False,False
68978,3.4605911294187948,Black Hole,256.82368426494895,-31.238870167718968,-5.948576617773377,-1.1898584733221549,0.1176380983957917,8.500647440215449,False,,6.028270308295705e+18,256.8229276430996,-31.24161633660606,-7.495205,-7.745643,0.108468495,20.601997,3.337046994711522,0.5083575799679355,6.564369503297276,508.22585924713576,False,False
69357,51.84298553931726,Black Hole,262.1623766752974,-27.255482864010265,1.5079404791210578,-3.8547634607683063,0.1520368251985518,6.577353866039061,False,,4.0614857269638595e+18,262.16460184016466,-27.24691271024608,4.233313,8.009374,0.12597187,20.439417,33.058558223708836,3.317358258807052,9.96532651725019,-584.9729041643935,False,False
69934,1.27,Neutron Star,277.29940452840185,-22.95003742043802,-13.23411429008417,-10.963212549239742,0.1964267621525957,5.090955982989435,False,,4.089844365227197e+18,277.28854701305397,-22.953153975574587,0.19852038,-6.77745,0.14488629,19.406084,3.568133832767184,0.7301211670795739,4.887043402726473,4695.987270412802,False,False
81368,35.27936767496199,Black Hole,274.3741947268076,-29.321173654438947,-2.006570146706235,-4.033771229334734,0.162056777927536,6.170676800986082,False,,4.049779089223975e+18,274.3738038820433,-29.321139778839683,-4.256571,-3.826332,0.13459648,20.242682,8.813374780966294,2.808871691048107,3.1376921947181065,1470.4008001454808,False,False
75522,42.95951650041335,Black Hole,274.5917934030708,-24.479403112325492,-0.063386641378589,-3.765544192192149,0.1262178817891023,7.922807654710147,False,,4.065302681579684e+18,274.59243033605685,-24.478626388764376,-3.8107147,-8.861167,0.10754217,20.372967,24.58969214897166,2.5561548319905816,9.619797612112045,2567.6002909619933,False,False
81534,1.2738402452974615,Neutron Star,268.53582066088757,-29.58605132250159,-2.764828862248069,-10.779720920099148,0.1440277841323222,6.943104804565159,False,,4.0565041833757906e+18,268.53539280341687,-29.588143791890456,-0.8743542,-0.17991863,0.12839845,20.255167,3.969627113695091,0.4026675231185397,9.858324512867378,2726.6292053100565,False,False
76049,1.27,Neutron Star,268.4664371607499,-22.651655579957485,-9.134522073321309,-10.927169173496535,0.2348377280000514,4.258259558701662,False,,4.070211073284768e+18,268.4687890218574,-22.649840041137008,-3.4420576,-6.1640334,0.12264903,18.559324,1.5009808156764666,1.0771974010230303,1.3934129568554126,643.2504091653027,True,False
81872,30.4287178809436,Black Hole,256.63929547988835,-28.755945810160267,-6.141108964707235,2.295212612704239,0.120688013163513,8.285827016185605,False,,6.029931086249722e+18,256.63872634000813,-28.75349369365361,-4.9047594,-3.8672557,0.084096864,20.343328,24.711185421469832,3.0112633181747652,8.206251931647136,3449.7606837606836,False,False
76547,17.99842066939019,Black Hole,262.282242262155,-42.602562675160215,-4.7721726185118305,-6.179055479129007,0.2189681281704124,4.566874678774016,False,,5.958742484354859e+18,262.2844092865887,-42.59932422755206,-1.7950139,-0.12910439,0.1679619,20.672096,4.70108592382367,2.7343095937287605,1.7192954062721293,88.14948172394986,False,False
82056,1.27,Neutron Star,277.22951893236643,-19.929904539034688,-5.048181959706937,-7.463311581505108,0.1844474739519721,5.4215976970245086,False,,4.0927136095393546e+18,277.2294585581298,-19.930072618199052,-2.5072708,0.04463426,0.18277726,20.336418,0.4242703551307388,0.1314337189596846,3.228017577900825,2096.5146390252776,False,False
76837,2.711745193044136,Neutron Star,270.27342423154226,-29.00280413652348,-6.0905701657401705,-4.773525516538773,0.1631124763137872,6.130738877854153,False,,4.062363858797331e+18,270.27606105437536,-29.00034416731644,0.489324,2.255139,0.12705307,19.595217,8.544064129083743,0.8923857117936199,9.574407138266364,755.270776504819,False,False
82870,27.96628645476588,Black Hole,278.81324486726265,-15.11430068698063,-2.3186059432432993,-8.535579011784138,0.113542138570448,8.80730284448133,False,,4.1032510197423145e+18,278.81329808371873,-15.115125672749851,-2.6011724,-4.4622793,0.06250496,19.163086,21.023050866113113,3.409412995983423,6.166179014064898,2744.6324786324785,False,False
77263,42.22242947435721,Black Hole,265.22823474426366,-29.783822309599376,-1.796321016563753,-7.309261080671068,0.1230431433314775,8.12723060322025,False,,4.057013566497096e+18,265.23187798438494,-29.781594141356692,-6.7177057,-10.777375,0.11700855,20.555044,0.2814826713611438,1.440504091737168,0.1954056729000271,4328.920531005638,True,False
77575,40.45827758527141,Black Hole,272.6306814312056,-29.289404692133356,-2.415599368701008,-4.647100889340179,0.1503861671064351,6.649547755893363,False,,4.050510745492784e+18,272.63091478366476,-29.287729243931395,-1.7272302,0.8975048,0.14032687,19.908804,16.03578297256536,1.820565862952454,8.808131196396136,928.302236770322,False,False
83064,1.27,Neutron Star,263.2594577504887,-33.830554652546404,0.3468213189979557,-0.8870051580412626,0.116248051449922,8.60229472689945,False,,4.0543783807227e+18,263.262323016084,-33.82714766570872,-4.5442953,-7.89065,0.09950464,19.315044,2.41256872234995,0.4161431189112337,5.7974495136721655,3767.818512456811,False,False
83099,25.077956930787327,Black Hole,209.99829744671644,-66.08287712397829,-9.822780728075111,-3.049676014383834,0.1678807336365443,5.956609661743341,False,,5.851139740975235e+18,210.00598634669325,-66.08198786094302,-5.481717,-1.8150569,0.13530983,20.444836,9.417772072375714,2.5791693694347035,3.651474844569777,-569.9701763957083,False,False
83161,39.16811139244384,Black Hole,263.0085117533031,-30.533188513065728,-7.930792551587224,-3.533636553177677,0.1475036691822049,6.779492371574452,False,,4.058415168944603e+18,263.01119266061403,-30.533537599751583,-1.7791195,-4.4582615,0.11414906,20.262642,7.156553736981419,3.2618435459258093,2.1940211528294418,664.254228041462,False,False
77910,40.24484516071326,Black Hole,268.7024374061545,-29.35152887778432,-6.1400068935260865,-3.390003901070543,0.1519838735804959,6.5796454350162685,False,,4.056534007628694e+18,268.6980174382162,-29.354520997592783,3.3293006,3.9795775,0.13380574,20.492985,17.55935663219083,2.4408925291220176,7.193826201970016,3479.7661392980544,False,False
83252,36.10020957290772,Black Hole,273.433414520035,-26.675774061617744,-5.042670638474285,-4.750573476848833,0.1430805611802716,6.989069596533584,False,,4.0645448775499776e+18,273.4323994475409,-26.675421255803005,-1.05629,-6.289714,0.1349261,19.706377,8.736944142041704,1.548357987541797,5.642715839837947,2835.6490270958357,False,False
77910,40.24484516071326,Black Hole,268.7024374061545,-29.35152887778432,-6.1400068935260865,-3.390003901070543,0.1519838735804959,6.5796454350162685,False,,4.056534041988432e+18,268.7038949422603,-29.3527699540138,-3.8159742,-5.6687465,0.11095517,20.326681,11.820186190072246,3.667059106751581,3.223342151292187,51.14275322785966,False,False
77926,35.349425293764085,Black Hole,275.22738242796515,-21.89609882878664,-0.7112361525780345,0.353612629190078,0.184804118294971,5.411134823326134,False,,4.090601619501089e+18,275.22791646356586,-21.895567193036683,-3.1731474,-2.3133698,0.17673744,20.452763,12.570445015939567,1.5239033714997297,8.248846515490367,2736.6310238225133,False,False
84061,36.57665045082133,Black Hole,267.23581606353895,-34.02132737685586,2.509690058203935,-8.994571748533982,0.1316023757877961,7.598647015403901,False,,4.041843673288147e+18,267.241650236036,-34.02242111066324,-3.9476583,-7.5395484,0.09783651,20.641914,14.578807780017078,3.1714640542830397,4.5968699409752105,4711.990180032733,False,False
90109,10.840234270877188,Black Hole,273.8864884831999,6.290501169173857,-41.74077402687857,-46.862419573083606,1.5351237907749835,0.6514132645258304,False,,4.4717225175385375e+18,273.85560247107986,6.259312660828172,-0.6797866,-5.1362944,0.19672644,19.753729,23.137218831072,10.870030198618885,2.1285330774896787,4706.989270776505,False,False
90291,2.334710829480748,Neutron Star,285.79219614211826,-19.3904229338181,0.6858649554936816,-4.0072156988087375,0.3308297001883886,3.0227032199060635,False,,4.085566646519857e+18,285.7963582032922,-19.38865274715421,-5.0146775,-6.578082,0.11309177,19.89536,1.201008143469492,2.0347097984024076,0.5902601660504546,4494.950718312421,True,False
90765,1.27,Neutron Star,264.83756539204927,-27.834185199985733,-5.783683285800511,-9.16585387306439,0.1441454945663969,6.937435006262894,False,,4.0604811856529326e+18,264.8350765273862,-27.836149117640357,-0.8747755,-4.785686,0.10389621,18.74223,0.1568783754259561,0.6452081217375484,0.2431438324171772,3629.793416984907,True,False
84223,13.855060348565289,Black Hole,268.1498565678739,-28.91679960982307,-4.643869869953735,-4.660161124449804,0.1412687161094443,7.078708064602751,False,,4.057334108496331e+18,268.1558950078339,-28.912262130665987,2.8838806,1.8023525,0.129886,18.136845,0.4136456830008018,1.1333030188337874,0.364991247818663,-511.9596290234588,True,False
90833,1.27,Neutron Star,259.4795978571308,-28.878802675854427,-2.288423233054165,-2.8361206976069044,0.123842062741745,8.074800902544373,False,,4.10745091364225e+18,259.4814620544713,-28.876709739246657,-7.8173532,-9.9276285,0.116965614,20.264917,1.7079515607891973,0.2666876153142841,6.404315246422008,3078.693216948536,False,False
91031,28.109125126108346,Black Hole,271.81887413734876,-26.73891873372406,-0.8841930821853881,1.1767962760728965,0.1197901372236173,8.347932669392115,False,,4.063271402566845e+18,271.8192946411462,-26.73783423866181,-3.4578424,-6.3627863,0.07927943,18.613497,18.23041088546451,3.045281606663166,5.986445012367931,2534.594289870886,False,False
91036,1.7156586433639118,Neutron Star,269.59031399566044,-33.42880787759273,-4.567073207595538,-5.12995287381034,0.1362798985630806,7.337839333195017,False,,4.042501043802603e+18,269.59260892477636,-33.42842428787849,-7.5292497,-5.7218933,0.112902306,20.290077,3.011875057236844,0.5715236630568721,5.269904383534044,4343.923258774323,False,False
91224,1.27,Neutron Star,270.8938113310624,-27.75378813648823,-1.8848061590235172,-6.23252490325117,0.1263594698237872,7.913930007735357,False,,4.063100222350295e+18,270.8938166293268,-27.753774185749627,-2.6557715,-8.2669935,0.108757444,20.185621,2.027466125175342,0.4266797872554221,4.751727608698852,2040.504455355519,False,False
91347,32.54804389763933,Black Hole,235.3553678439672,-65.72295637630086,-6.949415606609497,-0.5264433494566894,0.3876531593798087,2.579625564254039,False,,5.82549005884457e+18,235.3618493591363,-65.72499513987934,-0.29056326,-5.5862565,0.2544463,19.46599,39.55726250541959,5.942163858581333,6.6570467336226775,571.2373158756138,False,False
91670,31.88602076344548,Black Hole,275.306564167233,-9.294184023690596,-5.1892725789963325,4.58767347348568,0.6714276750376763,1.4893636905030556,False,,4.1590976548584817e+18,275.30616262512643,-9.28912388552949,-4.2192883,-7.844515,0.15050241,20.427837,5.6740214519418135,11.630724148015616,0.4878476507337586,3481.7665030005455,True,False
91684,32.4820471149088,Black Hole,265.91563909831757,-41.19091005493288,-3.7660665337556103,-2.3656873963986387,0.1413068590732882,7.076797308765842,False,,5.957588168944386e+18,265.9156252115808,-41.193584108640096,-3.7864842,-6.9894547,0.07727855,20.491741,4.830060395931633,4.11553779906598,1.1736158508926375,-65.87852336788501,True,False
85221,6.826124625957643,Black Hole,262.48306452704054,-46.96713214541756,1.308232139505994,-0.6747463128526976,0.1155033133056167,8.65776029605353,False,,5.951633145248874e+18,262.488777063903,-46.9633009544839,-4.636478,-6.5198503,0.08538555,15.910558,4.700943283654883,1.2939495590887915,3.6330189617015063,4375.929078014185,True,False
85369,35.002134752832504,Black Hole,263.77851596618217,-27.963724458959295,-3.5440252946116053,-8.43669968057474,0.1814813633442622,5.51020766855847,False,,4.060510460150022e+18,263.78051010365095,-27.96002479608259,2.5107896,4.328385,0.133358,18.249964,21.046377010178944,3.703771069176952,5.6824184370703685,972.3102382251318,False,False
85408,2.3060501527826585,Neutron Star,248.843945772198,-45.38243482118831,-11.538629899992122,-6.48974698880208,0.2083615057809953,4.79935099456941,False,,5.943050941598007e+18,248.8405942230348,-45.38281821043973,-4.6935945,-5.3824863,0.08037359,20.56763,9.205176798548823,1.5503785104043155,5.9373738327605246,3254.725222767776,False,False
85701,1.4013285897214638,Neutron Star,274.2379613904293,-35.831076899093304,10.678925182401676,-21.24816967222566,0.1952462544077005,5.121737177666236,False,,4.038178691795124e+18,274.2399229541487,-35.83189226743173,-6.2287064,-12.569988,0.11085977,20.614145,2.927966286583157,0.9813531501511734,2.98360104732136,2354.561556646663,False,False
92830,21.591793966664955,Black Hole,271.0802656007142,-27.551234974848335,-9.50747457542191,-10.41338941366613,0.1244141941810309,8.037668101960563,False,,4.063127091665699e+18,271.08060122427713,-27.550969931798903,-4.7753134,-6.2764015,0.0896381,20.662333,13.302931687321912,2.47288344927383,5.379522310777873,1787.458446990362,False,False
93277,1.8360704738278857,Neutron Star,292.61722638407866,12.32100459429182,-3.640966928726363,-18.159287637413406,0.1835468968365473,5.448198892136666,False,,4.316151105496023e+18,292.6167282636439,12.31588545675,-2.491662,-6.065223,0.14830427,19.998335,0.5908509493759982,0.7259349259690083,0.8139172372610475,3539.777050372795,True,False
86780,1.27,Neutron Star,263.53350160742104,-15.38097557645616,0.8923164801980461,-5.233800408642326,0.1668343228847307,5.993970441507534,False,,4.1251427429279334e+18,263.53743452993547,-15.381261992408827,-9.400858,-4.454934,0.13932271,19.699543,1.876314392208676,0.533431636363296,3.5174411570347948,3342.741225677396,False,False
93702,1.27,Neutron Star,270.70563298375095,-28.26801903670476,3.104329672698588,-2.1611487259201176,0.1599799613901605,6.2507828562427985,False,,4.062519645851091e+18,270.7045303753575,-28.268633547873776,-7.4452734,-8.853713,0.107878864,20.270206,4.7394617408110795,0.7340813294007301,6.456316965151744,1684.4397163120566,False,False
93708,33.45020348806518,Black Hole,268.6278337493322,-22.10688095170354,-2.040450290723172,-4.677679264003136,0.1604529007111031,6.23235850251476,False,,4.0702675606946447e+18,268.62773678533244,-22.10703842743978,-1.5548682,-3.7854798,0.14343628,14.763181,13.040474156655458,2.153054007913419,6.056733416219932,2658.61683942535,False,True
93825,29.18270398664316,Black Hole,268.3905183815316,-28.267170842013783,-0.5992005868767596,-5.491016696213274,0.1444604493481965,6.922309909127278,False,,4.063395750459998e+18,268.3889092234243,-28.267697607732785,-4.421123,-6.8847117,0.07675218,20.135387,33.65929235719472,4.011460351253021,8.390782759869706,678.2567739589017,False,False
93908,31.768787920879205,Black Hole,269.15384352389316,-22.157239785777374,-8.131491291931827,-2.225293725901975,0.246391467181342,4.058582106920157,False,,4.0703482030005944e+18,269.1477943884205,-22.157994990019432,0.12380906,-1.1001425,0.15597525,19.543837,29.87022708852152,4.836624503556643,6.175841657039172,4458.944171667576,False,False
93991,1.8697358390496144,Neutron Star,267.717550071149,-43.07349450678783,1.3392115785345098,-4.205307969258271,0.1222906505265429,8.177240007264105,False,,5.956408083730137e+18,267.71709286712166,-43.07367363033564,-4.1949162,-7.1925273,0.089266226,20.361092,3.632590424348448,0.7091312724910057,5.122592339762483,1799.46062920531,False,False
87705,38.45715941992808,Black Hole,297.7989730967338,31.335027271570176,-1.8451150526073856,-7.702674447753851,0.133230540299156,7.505786569315101,False,,2.03370027488274e+18,297.79926064720564,31.33340193543426,-2.3254757,-4.473679,0.093026444,19.304224,13.574001052331775,3.548482241007923,3.825297727423928,3828.829605382797,False,False
87859,8.421206373367633,Black Hole,267.95193872332493,-34.875210336303766,-0.277609842434721,0.8940190277635628,0.1467756538957782,6.813119025244303,False,,4.041559140294722e+18,267.953100264044,-34.870947083919845,-1.7382843,-5.646887,0.13763444,20.035471,3.0978634625744,0.7917862822575003,3.912499536796635,4362.926713947991,False,False
94309,3.4194712107668552,Black Hole,256.41416609663173,-50.13114245093362,-8.284598581913649,-14.918943641426756,0.1896784342594651,5.272080634280642,False,,5.93814746333551e+18,256.40992821536435,-50.13745062118869,-3.1484787,-2.9950914,0.13628434,18.82787,1.9631945082731683,1.2193965732995202,1.6099721380723853,3920.8463356974,True,False
94997,1.27,Neutron Star,274.6596852659312,-25.670705525715324,4.340297022258878,3.2038991845324425,0.2323571503180686,4.3037195052148025,False,,4.053085836084773e+18,274.6573287824796,-25.6731809791368,-4.216425,-6.7637515,0.08321611,20.617012,3.047114711149057,1.2419935116919676,2.453406304029699,1122.337515911984,False,False
